source_row,account_pims_code,patient_name,weight,mapped_alert_ids,mapped_alert_labels,status,account_id,patient_id,error
832,10535,Dixon,54.2,,,applied,1822ca6f-32cd-46b4-9177-df10af2381d4,3503,
833,11549,Baby Cat,11.88,,,applied,0433abbe-3d79-4fff-9a01-9ade35a901a8,13707,
834,4490,Colby,19.09,,,applied,b10aa35d-ad84-4826-9a65-a232c3e4ac07,1681,
835,9311,Snoopy,16.4,,,applied,c856f765-60d5-4038-b202-c4562fd5e993,17669,
836,11397,Bear,84.0,,,applied,0e29f92d-52df-4bf1-8bf8-18443684c2ce,6380,
837,7202,Grace,12.81,,,applied,42b7d53d-4085-4937-b380-a2c015398583,23252,
838,4559,Molly,61.6,,,applied,2879f4ca-c593-4cb3-ad51-37271fc7a529,19311,
839,11914,Daisy,12.8,,,applied,baeadb8e-2e4c-48c8-b6fe-8f75bdada8ec,14373,
840,9339,Kelsie,26.6,,,applied,852f9c7a-673d-43b0-ae05-54aa120b390f,11487,
841,11703,Babygirl,17.4,,,applied,2279ba03-bf25-457a-a80a-79d36f75ac8c,13641,
842,696,Barney # 2,16.62,,,applied,792a57c1-74c7-459c-bf07-48a8300d0ddc,16848,
843,11066,Obi,77.8,,,applied,b246d5f9-405e-4b6d-af13-6f2d6b2213ff,17456,
844,11566,Seamus,13.4,,,applied,61dee6da-4590-47af-aafd-90d7de91375a,529,
845,11711,Ramona,78.8,,,applied,f9ecfd27-764e-42c4-95c0-b0037f1f4bb4,8119,
846,7334,Gracie,33.6,,,applied,547d0c02-91f0-41d0-b37d-8b54161311dd,20921,
847,11096,Atticus,57.8,,,applied,92e018bf-3edd-4d58-ae91-79edbe113da5,18809,
848,10432,Milo,18.6,,,applied,07341673-2be2-48a3-a1a8-61a06f6e7671,25764,
849,11353,Chico,42.4,,,applied,37cb9db9-875c-48e8-95d1-0a53353d3edc,24657,
850,10083,Finn,47.0,,,applied,ae8b8776-cdcc-4c6d-9662-00d7b2294df5,10158,
851,8148,Jack,20.53,,,applied,9d12fbae-f009-4a0c-bc0b-a0b8c561ae49,22708,
852,10205,Munchkin,15.47,,,applied,b9bb0466-f302-41c8-aa7b-5ceaa9199e3c,25477,
853,11633,Cooper,65.0,,,applied,3dbf9d1b-0648-44a6-a51c-ce43eaad251b,7991,
854,11896,Coco,34.0,,,applied,732ae6d5-f2e0-4b2b-a6b7-a74b7e3fd273,12339,
855,11853,Taffy,9.2,,,applied,bb4d8fd0-247a-473c-9084-9d121a20bf5c,5033,
856,10257,Weechee,12.6,,,applied,aaa61545-1da9-406f-8e50-e3cee1875f57,12550,
857,9651,Regis,11.8,,,applied,8d8b69de-885d-46e7-83d3-1fe641711a46,14965,
858,10907,Sidney,65.4,,,applied,1be29951-eec6-453c-b72d-62e67c28078c,24429,
859,10321,Fynn,17.2,,,applied,fcf83d92-de94-4c20-b26b-6a9882b5c32b,17365,
860,11464,Pandi,0.0,,,applied,a44e9db3-73c8-43c3-96df-d0774ae1726c,891,
861,10979,Marshall,76.2,,,applied,baa7e457-f718-4aea-883e-e02eba233618,1748,
862,11331,Alice,70.6,,,applied,7609f54c-2ff9-46f4-9f4a-414c4c86f996,25033,
863,11509,Daisy,47.8,,,applied,7da17b48-f068-490c-8dbd-425d2f10ef99,1924,
864,11722,Nala,122.0,"215,284",Caution - Will Bite | Muzzle for Treatments,applied,39fb3d65-7f17-438e-b430-3d14173a798c,3917,
865,11652,Salem,16.25,,,applied,b5cf7e70-41e9-4c4e-a103-3306f15c0feb,21150,
866,9869,Nala,30.2,,,applied,61a2fea0-6dbb-4d19-9725-054bf265d6d0,15262,
867,11574,Mr Kitty,11.78,,,applied,705b9021-6e7c-451b-9d1f-e97277f4e863,25556,
868,11016,Polo,11.2,,,applied,3f4fca49-8b15-48a9-9385-03862f16bd71,19087,
869,10642,Mr. Happy,10.8,,,applied,833d771f-105e-4a7f-9fad-e7b2e1e0080b,25438,
870,11497,Bean,0.0,,,applied,0faf0c43-a9fe-4c5f-857c-a0b780308f9a,3520,
871,10017,Luna,63.4,,,applied,b9a5a63a-e388-4dfa-ab33-c3edfe2c3448,11833,
872,11874,Luka,0.0,,,applied,01101d7d-8138-4cb0-aa5b-d66115a90937,5236,
873,11155,Sapphire,8.0,,,applied,2be67405-5538-429b-873e-cf465527f0ea,9636,
874,2298,Fanci 02,10.2,,,applied,339b18a7-bcda-4415-a17f-6fbb637401ce,18775,
875,11607,Cali K,9.8,,,applied,47023018-b88f-4cba-8841-c14e41e53973,14081,
876,6229,Supply,0.0,,,applied,c165dded-c7c0-45ff-bd8b-531f47c184f0,7456,
877,8569,Benny,10.0,,,applied,109ff779-3919-4a0a-911d-0fd0509d25c7,4117,
878,10767,Louise,17.97,,,applied,1a04ed42-5c8e-4b28-9939-ff7a5b262888,18433,
879,2130,Pooh,25.6,,,applied,14183705-29fb-42f0-a3b8-df4b896996f0,7319,
880,11820,Kiwi,23.8,,,applied,3bfd9645-86b2-4ffc-b598-6b6a08a74f32,10877,
881,11518,Wallace,23.0,,,applied,40861b63-fec0-4398-995f-429bd47d09a5,26087,
882,6565,Tucker,56.2,,,applied,da6d6ffb-205f-4d40-b644-0e1428a39c8a,25360,
883,11400,Maddie,24.2,,,applied,d5f23721-e7b7-4f7d-81c5-c691cb7be7fa,16728,
884,11581,Opal,10.2,,,applied,7ddd3df4-fe3e-4932-8a86-cb72c48d43b1,2769,
885,4946,Sophia,16.0,,,applied,56f19055-fea9-4018-9f04-34691e0a6d7e,1584,
886,11639,Sachi,6.0,,,applied,cf3936a8-05dd-4543-870d-5469060fc294,13121,
887,9117,Brody,88.2,,,applied,0f17a779-7bdf-46b3-8227-335c773cc130,13547,
888,10138,Kilo,76.4,,,applied,67a3392c-f1da-4f9c-9bf4-9ad9be9b6e16,20508,
889,11197,Nikie,84.0,,,applied,0f034612-0c4a-4dbc-8183-4ad7d2cd267e,3085,
890,9660,Sam (Tux),11.09,,,applied,18abad06-680d-473a-920e-9bb4d5a12efe,6166,
891,11819,Lite,7.75,,,applied,ab2ec759-b31a-44e4-8291-819284c3b7d5,8127,
892,11167,Bucky,15.8,,,applied,d9f588a2-8eee-4909-96e5-f6a46b49a433,12324,
893,10649,Pepper,88.4,284,Muzzle for Treatments,applied,e4a078e0-fcc0-4419-bc79-4822cb051e73,1711,
894,1880,Panda,16.59,,,applied,9fa7ee0b-4a53-45df-8962-5968f4f9b30c,16430,
895,11325,Echo,8.16,,,applied,cb0ffa72-043f-4171-a300-593bc0c330c2,10727,
896,3378,Bear,21.0,,,applied,b2ce8885-ad0d-47f6-86e3-04c382ad0f42,10438,
897,11318,Pete,36.2,,,applied,48c3de81-6c86-4ba1-b127-b96de6b02335,25919,
898,2796,Emma,22.0,,,applied,c369435d-a594-4b45-a4b6-7f3e07767ae0,15142,
899,9386,Teddy,19.6,,,applied,bfb7b571-022a-47e1-97b6-dc77c888471d,14490,
900,11699,Luna,0.0,,,applied,88423919-2a6c-481a-95b9-79f4364f6cf2,20672,
901,10802,Allison,13.0,,,applied,a82129af-b986-4cf3-ba3c-62b63eaf8724,1221,
902,11590,Tails,11.37,,,applied,1d118b5c-2e7d-4701-946e-794ff34b86da,24958,
903,11023,Yellow Cat,12.71,,,applied,032d9fff-d468-40a2-a5ab-d459e57fe945,8599,
904,11474,Stella,44.2,,,applied,c2ab6e0e-1265-4e41-a7eb-a5677fc4170d,25029,
905,11485,Pluto,11.25,262,Heart Murmur,applied,f6c72b13-5b37-4192-b011-111d608701ce,6048,
906,10769,Paco,23.6,,,applied,fc8a934b-058f-4d3f-b32b-980c7354e471,6710,
907,11828,Chile,4.8,,,applied,5aa061cc-8e21-4199-bbdd-78712b29e2bc,5688,
908,11776,Harvey,14.62,,,applied,49e873be-cb3f-42b1-92ce-0b19097ec547,1921,
909,11848,Missy,8.6,,,applied,2d42a7dd-973f-4a3d-bc45-9610ceb0efa2,6705,
910,5884,Penny Lane,12.4,,,applied,6ed39bf4-3fb3-4ffd-a305-1f1cf484ebea,5330,
911,6561,Ziggy,46.2,,,applied,d01316cf-843c-45e2-80f1-320f7460fe02,6391,
912,9658,Roddy,12.6,,,applied,29fbf9e6-8bac-4ea8-b68e-a402075f282e,2703,
913,10836,Denali,77.6,,,applied,9d619adb-3432-4856-ac97-aff7fca98805,20538,
914,10328,Cali,67.8,,,applied,59bb28ee-d056-4e6c-a54a-e319dedd57f1,9573,
915,11427,Layla,69.8,,,applied,ae9e1e7c-0d21-40d6-957b-6f0dea44d874,376,
916,7780,Hank,149.2,,,applied,3c5bc51b-731d-426a-bf64-cbc8e3b15931,22537,
917,11491,Taz,71.8,"215,284",Caution - Will Bite | Muzzle for Treatments,applied,6fad2592-22b3-4a50-b667-f534eb6717a4,15099,
918,11280,Peaches,48.8,,,applied,c536b70f-4a60-4919-a5ea-2163e02217b4,3894,
919,11240,Mando,28.2,,,applied,65e9952c-6514-4434-948c-d396b659d48a,22422,
920,11902,Jello,14.44,,,applied,2c9e7a5e-3f61-483d-bc24-28da6323141a,12235,
921,7298,Daisy,56.0,,,applied,be55cdd4-bbc7-44f4-9b0a-3081139e5c5a,24474,
922,10120,Kiekee,30.8,,,applied,c8af8090-f0ae-4ef8-a94d-b3191aead472,21640,
923,11271,Tucker,106.0,,,applied,b734e148-a0fc-45ad-b2c9-c4aaaa9b4712,1018,
924,9756,Reina,10.4,,,applied,ad54aa76-626d-4f87-9eae-face10020446,168,
925,9023,Weeze,14.68,"215,226",Caution - Will Bite | Diabetic,applied,ef5ed9b9-b34b-4b3b-a238-907a0ba771bb,14729,
926,11696,Luna,70.4,,,applied,a359a1c1-282a-45b2-b42d-265120d0ca6c,21330,
927,9295,Maddie,11.4,,,applied,2d43a9da-adee-4869-99d9-c1328509ec3f,24058,
928,11734,Bean,79.6,,,applied,e48b6e18-5c90-46b4-9c74-313b041bbbd6,18798,
929,9160,Prince,103.0,"215,284,214",Caution - Will Bite | Muzzle for Treatments | Caution - Unpredictable,applied,31c4c107-010e-425b-9235-32484602d8cb,16892,
930,11160,Porter Kain,71.6,,,applied,248eaf6a-649f-4a84-b758-3e7becd4de88,20437,
931,11526,Tortie,6.47,,,applied,61e445f3-6330-48b3-b35d-252bd1359382,2803,
932,11422,Kinzie,0.0,,,applied,9f988320-2c58-408b-8ab0-a327549dd4bd,12138,
933,11903,Echo,7.19,,,applied,212a9b2c-c40b-4178-a5ba-26c0229902b2,25570,
934,10661,Stella,9.8,,,applied,dd279e37-6959-4645-8464-2544f876d2d2,3317,
935,11402,Budey,55.4,,,applied,4b7178a8-0345-4297-99de-196d60e7ce91,22852,
936,11561,Midnight,6.53,,,applied,fc47ac22-4a1c-4455-b8dc-aadf0c3d731d,17744,
937,7516,Izzy,17.0,284,Muzzle for Treatments,applied,d672706e-7587-4ffc-8dd8-e8f761ef76f2,1497,
938,10969,Snickers,12.38,,,applied,5311e53d-7edd-4d8a-a28b-390ce7c4c0e3,22061,
939,11182,Mia,7.88,,,applied,ef073ab5-85c0-4159-9cfb-77758b4712da,19252,
940,10882,Shadow,6.8,,,applied,5513d93b-8bc9-42e4-95d2-0c3019576944,6694,
941,4832,Bonnie,70.2,,,applied,e5c183f8-96aa-414b-abb4-2371d312ce21,5186,
942,11017,Shauna,11.34,,,applied,6892a6f2-1982-4ee1-bde4-13c8ce7edf4d,6856,
943,9446,Putney,15.44,,,applied,4839e41b-2be4-43d8-99ef-53fd890b8577,5758,
944,11727,Lola,0.0,,,applied,909aa8dd-843b-4be9-aec7-a3f5b3227e28,10887,
945,11870,Oscar,13.4,,,applied,bfc655b6-6fba-49f6-bdd9-a222bbeedc99,25563,
946,5373,Cam,16.2,,,applied,7388bf7a-d4be-49f4-8396-55208955ff77,20347,
947,10995,Rex,103.0,,,applied,76e1a6d2-9872-4367-b200-a5a93899620d,17618,
948,10386,Cooper,87.8,,,applied,7bf14df5-1660-4338-84e2-cc2f6e7ba29f,20058,
949,10579,Lola,58.4,,,applied,12a1b58a-460d-4868-9286-9cf9043b00ef,1291,
950,3929,Aunt B,11.8,,,applied,86d6888f-bbdb-477a-82fe-5c04bfa8c901,10513,
951,11677,Dixie,57.0,,,applied,b8280eda-bcfe-488b-80b6-cb9ee993747d,25868,
952,11571,Max,14.4,,,applied,6ac1b0d5-acda-4114-a516-fc9daf954547,12808,
953,11125,Guppie,44.4,,,applied,e32ebda7-c032-4ed0-bf4d-33ff81263939,4123,
954,11778,Trigger,26.2,,,applied,44a53493-553f-4f24-8872-bf7ccc9bb800,380,
955,11105,Lena,31.2,,,applied,b8c8e80f-6ff8-4f65-b91b-ad8e37baaed8,18215,
956,11269,Tiny,10.0,,,applied,a47b6c63-1900-42a5-bca7-bbd52cde8a5b,5091,
957,11100,Daisy,11.8,,,applied,563bdd15-d86e-4687-88a9-bf57dc4fe382,22470,
958,8700,Poof,14.88,,,applied,f8739382-4f0d-403a-a523-508768c20bcc,14795,
959,9692,Pumpkin,3.47,,,applied,cf1bc43d-0b75-44a6-ae54-5a7ff69cc03b,24263,
960,7748,Maximilian,8.2,,,applied,deeecbac-b808-40f0-af44-9d8032af5b2e,22807,
961,10174,Bella,60.6,,,applied,f3a87fac-6176-4865-bd8b-e05a1032e383,5004,
962,11302,Sylvie,9.2,,,applied,5f78192f-5070-4b14-84e5-d11669e59fef,9684,
963,8692,Mason,15.25,,,applied,6200b22a-9528-4a7a-86bd-128b172fd7d0,23155,
964,11552,Chip,15.6,,,applied,9a9c0ce2-6af2-4ef1-bcd1-06b7863ccd2c,8548,
965,1142,Sophie,9.0,,,applied,478ac835-ccb2-4995-bede-5a2c67251fae,4774,
966,6350,Chanille (#2),14.2,,,applied,c34e0850-ca24-4823-9d1f-18e2118ced77,19117,
967,8234,Pippin,12.68,,,applied,c81a76a4-88d2-4ab9-9362-af994de24745,4726,
968,9430,Bruce,56.6,,,applied,6544ac2f-edee-463d-ae08-0b5317f571dc,21288,
969,11725,Buffy,6.75,,,applied,2a773a6a-7832-4803-86c5-cd367846e3f3,259,
970,8023,Simon,65.2,,,applied,98e993a7-a60f-4106-a7f4-69b64d477570,387,
971,10898,Buck,69.8,,,applied,f4aee9d3-8b1b-4200-bb79-b753bf8320d7,9326,
972,6105,Copper Mathew,59.6,,,applied,a3a24349-3e6a-463c-9984-8d3d2b3b7213,20600,
973,10853,Buttercup,11.2,284,Muzzle for Treatments,applied,efeeba5d-a9a8-4cb0-876d-9da503dc2217,12164,
974,4672,Sandy,13.0,,,applied,fb30bdfe-aaee-4d4c-ab4b-01513f0b0c94,24990,
975,11798,Levi,5.71,,,applied,582ff076-cbaa-44dd-bf21-db948a218861,10086,
976,1480,Dixie,8.6,,,applied,177bd843-fcc5-4c94-a097-03409f970f41,12881,
977,10481,Bella,65.0,,,applied,864de66b-d05e-48b5-adb7-14d78772d920,16278,
978,10247,Marty,141.0,,,applied,6d20ad58-83ad-4b47-8f8a-f90bdd8ff2f4,7551,
979,8077,Chewy,18.4,,,applied,18182d43-4116-4eb9-bb71-e86bc04966de,5022,
980,11641,Arrow,14.12,,,applied,96e061d0-fa12-4912-84b0-71f229de0bf8,20036,
981,11931,Molly,81.0,,,skipped_missing_account,,,No Instinct account match by pimsCode
982,5010,Daisy,10.2,,,applied,e6bcb139-fd5c-4801-ad66-df151a1ad98f,14599,
983,11690,Buddy,80.6,,,applied,75941ef8-3c12-4003-b69c-9fd94e04250c,725,
984,10023,Simba,10.25,,,applied,2ad93c56-3d16-4cda-879a-77656f96d3f9,2620,
985,11458,Eden,31.8,,,applied,31230975-889f-4d78-8229-913c8e772fa8,26233,
986,11347,Spice,13.37,,,applied,538ba5c4-94c7-43a9-8576-51c498cb66e3,4426,
987,11312,Tucker,58.4,,,applied,0d0a7641-50e4-4eca-88c6-6a62e14ffeef,8504,
988,11028,Layla,11.81,,,applied,ced0a54e-4b27-4a61-83ed-55ae1568cc77,20868,
989,8147,Buckeye,81.2,,,applied,d9d224b6-d065-41d5-838e-5f355e1a09fd,17466,
990,11259,Perlita,23.4,,,applied,7f080f93-1591-4085-a0b9-5a5556f85596,244,
991,11316,MacKenzie,73.4,284,Muzzle for Treatments,applied,cca245d3-d547-4532-9d98-15dbabf932bf,16171,
992,2646,Gunner,69.8,,,applied,5a1e884d-1e54-4a67-adf9-82df124aaaab,4029,
993,11319,Pudgy,9.44,,,applied,ddf2cdfd-5c3a-4567-8383-a7c43f426ae0,25649,
994,8357,Little mama,5.97,,,applied,d93d0bda-7322-4296-a06c-1fc5e41a1d6e,22479,
995,10037,Luna,8.65,,,applied,7055d4c4-5078-44c2-bf09-1563b38427df,3396,
996,7394,Dream Katcher,41.8,,,applied,754dcd7b-7ef4-43a7-8d15-55b294925f36,14977,
997,5694,Mable,8.6,,,applied,384ca3f3-bcee-418c-80f7-2b0e89f91e3f,16570,
998,10209,Charlie,12.15,215,Caution - Will Bite,applied,62db900a-8d0d-499e-a491-0172a29e8e0f,24948,
999,11708,Roxy,13.4,,,applied,6606c7e9-6d7b-48e4-892b-53a4ec2ddf50,20013,
1000,11365,Abby,12.2,,,applied,d0ac95d7-36df-4109-acc3-3988843a11b1,2487,
1001,11266,Lucy,0.0,,,applied,f57caea7-6a8c-4773-98c7-432d0e154c06,1133,
1002,3695,Sweetie,11.4,,,applied,d695791a-37b2-41b0-9b38-ea1e4ed802c8,631,
1003,11657,Brie,11.6,,,applied,27e2864b-b536-40d9-84a9-b23b8d572aea,2970,
1004,4332,Sofie,13.6,,,applied,87387264-238f-4a92-b62c-e91c28edb7e5,17806,
1005,6389,Leo,60.2,,,applied,53918511-a3ef-4af8-84bb-a59f59bdec89,25013,
1006,6087,Sage,74.8,,,applied,5bb5676a-a73a-4fe0-80b2-dec23522349e,14708,
1007,9212,Cinder,15.65,,,applied,679aa575-3e8b-4ac9-9df8-a3f7bb0577a2,1863,
1008,10872,Bella,21.6,,,applied,be5c1755-1dab-42c3-a703-3dc2ac950464,22651,
1009,11503,Vigo,4.6,,,applied,81142987-7559-4990-9c6c-ac06926f787a,22922,
1010,10965,Phoebe,42.6,,,applied,47c0d7af-cdfd-4e51-b8b9-464aaa6a93da,9641,
1011,10252,Leon,10.09,,,applied,4a14e8ef-4af8-47a4-b312-5256f1dd7675,20215,
1012,11910,Boca,18.0,,,applied,d14e8f20-89fe-4c7b-bb2d-f762c5a8955f,160,
1013,11645,Zoey,7.0,,,applied,9fbb78e8-d6a8-493d-a336-c04cf3ced1c7,2798,
1014,9657,Chance,13.8,,,applied,bdde32ed-189e-4669-8bbd-426e2e14564c,22727,
1015,7675,Max,10.4,284,Muzzle for Treatments,applied,d639af9c-57b1-4f31-a851-6a7d85374f34,18854,
1016,11546,Little Bit,27.6,,,applied,864aed4b-ce90-433b-80ae-84fdf2061ebb,25019,
1017,11871,Kinzie Mae,64.4,,,applied,37a62624-b6d0-4b5a-bd0c-3683d868d76f,25841,
1018,11139,Miss Kitty,20.28,,,applied,873ed2c8-8245-4962-bedb-2de5f44c239a,17024,
1019,11258,Whisper,15.8,,,applied,3f6341cb-5c12-47e5-bdab-8d07cc8da435,11080,
1020,11232,Duke,11.6,,,applied,48dd42a1-48ed-4f9f-baf3-58c677180775,10532,
1021,11304,Daisy (#2),10.28,,,applied,700271a9-1829-4331-abf9-445035fd6994,4069,
1022,5924,River,64.4,,,applied,1e0ad491-ae60-485c-9715-a7ea003d8682,16965,
1023,6482,Sparky,24.4,,,applied,dc4ad41f-49e3-40db-addb-fed86afae27d,7275,
1024,11730,Maple,28.6,,,applied,d3dc39a7-6d82-44c3-81af-db3a8c9834f2,12589,
1025,8958,Ozzie,7.31,,,applied,c0f61c59-b4f4-473a-86ed-a029d92f7675,4448,
1026,6097,Shetty,0.0,,,applied,83ea9b62-a36e-48fe-a72c-ea7266033b6c,16285,
1027,11385,Maggie,65.2,,,applied,a10759b8-2d16-4e9d-95bf-1ba60ee6776b,18628,
1028,9619,Sadie Lee,92.2,,,applied,bac2b938-8518-4dc3-be87-d6048a535aa9,26216,
1029,932,Lilly,8.59,,,applied,a938bfb6-f6fb-4c4d-ad7c-12a21f416e0c,4496,
1030,11131,Calvin,15.06,,,applied,da0c8e86-bb5e-4f76-aeb8-605d3713e8ed,17161,
1031,6685,Cali,14.78,,,applied,827ffd9c-a753-4766-8134-dbb6bbc4f0df,21509,
1032,7078,Sheba,6.4,,,applied,10dcdfa8-dd97-4e01-b860-3a29df0a9f9f,16578,
1033,11884,Skylar,58.4,,,applied,85a28e7c-954a-4c14-89ef-27eea87f3e11,9853,
1034,11710,Milo,5.0,,,applied,179c8c8d-1a2b-4925-9397-545904602741,16407,
1035,9238,Kiara,16.8,,,applied,dfe6ce20-b928-4617-8403-90b6d05075ec,2784,
1036,11200,Cinder,11.6,,,applied,24f3678d-8ad0-42d9-92ba-6fc8f28d657e,16807,
1037,8949,D'ziel,84.0,,,applied,055a1427-360d-4408-b1a6-9e999372fb67,17269,
1038,10315,Aries,79.6,,,applied,329315ce-7ab5-40c4-97ca-30ecad88f593,860,
1039,2191,Alex,66.4,,,applied,49655679-508b-4719-9dec-cdf648ddafb1,668,
1040,5401,Princess,30.6,,,applied,e78c72e3-0b05-4231-adc7-30447574f6b2,15302,
1041,7404,Polly,14.4,,,applied,1301efa0-ba5e-4460-9b64-c0ece3a63a4b,17275,
1042,5600,Tommy,8.19,,,applied,7a15b10a-8131-44d8-9213-7bb8c2104d42,14665,
1043,6154,Baby,10.88,,,applied,faf87d02-3a2a-4712-8150-1a7c8c531f15,19370,
1044,9769,AJ,7.65,,,applied,41f1acc1-ef59-43d0-9fe3-4a6bb72d9477,17812,
1045,10402,Pieck,14.12,,,applied,49641da5-dab0-4008-b441-0285f89eba20,12501,
1046,11191,Chico,5.47,,,applied,de5f6b9d-e13b-425d-bc3f-11f565112736,9356,
1047,9775,Scruffy,8.5,,,applied,e1ce1c31-534e-46d8-af25-f0605da0381c,4429,
1048,11878,Ember,0.0,,,applied,4c76fd9c-ef34-405e-b88f-b5fc6c27cb57,22883,
1049,10694,Lexi,14.4,,,applied,522919fb-3954-4a07-ba41-75e1e85f223c,3600,
1050,6611,Coal,6.68,,,applied,a2099f52-6142-4b2d-84fc-6b3268d0b751,1393,
1051,11383,Bella,25.0,,,applied,f412ba6d-270b-44ff-aba2-0914fd8deec0,16721,
1052,4546,Tara,11.0,,,applied,359928ca-0130-4f06-8cf8-116aa0fb1980,20193,
1053,9919,Jasmine,13.81,,,applied,4b20cc99-ce8b-4ce4-9d17-cec56e30bc7a,19209,
1054,6194,Draco (Kai),67.0,,,applied,55529a36-de2d-4b5d-b7da-ee0272271695,3536,
1055,11340,Elliott,11.4,,,applied,a2801001-f1d3-4788-99ba-74ff57940df3,25018,
1056,11141,Seymour,12.0,,,applied,e4114194-c6b0-425f-915a-07d9160207e9,11770,
1057,10815,Reina,9.4,192,Blind,applied,90ba2017-8730-46cd-9d71-cec493dce27c,2651,
1058,8834,Cookie,14.71,,,applied,c15cb1aa-6a23-4e66-8cf7-b843f5a423c3,298,
1059,8901,Zoe,43.2,,,applied,487c2a10-8ef5-4afa-846a-ffe1bff66bb8,19535,
1060,9638,Pebbles,9.65,,,applied,e5c9c773-9e70-4450-95b8-987b1334ef6d,6215,
1061,9728,Emmie,11.6,,,applied,753821b1-46b3-4cd6-a8f7-c9c387d2c437,18148,
1062,1305,Abby,12.2,,,applied,9c135ccf-9f8c-4711-b83a-d52f981b95c0,21294,
1063,11330,Millie,10.97,,,applied,83bfa239-08fd-472f-902e-7b2e8c514023,12597,
1064,10454,Toby,15.0,,,applied,5d5eb432-74f9-4b97-95ce-fbe67fcc2072,4170,
1065,11635,Max,26.8,,,applied,b3432705-07c8-411a-87bd-264de9614c45,13527,
1066,10290,Max,12.84,,,applied,8aed8dc2-76c0-49e7-a4a8-91407138b551,11861,
1067,11826,Xena,53.6,,,applied,2baca6ea-d8e0-4a0c-a9d4-562df63698e1,21783,
1068,8938,Abby,8.0,,,applied,b59dc17d-0519-436c-8ac9-3fb8f881a8f7,17631,
1069,5853,Tucker,70.4,,,applied,58ea829c-1123-40e9-bfd2-35503902bfb0,3108,
1070,8904,Cole,96.0,,,applied,bdef5b05-c3f3-4278-9180-f81f9b8e8dc3,6527,
1071,11756,Zoey,0.0,,,applied,ecf1cc5e-b1c6-4711-a72e-a9d10345dbe7,2925,
1072,11084,Roxy,26.8,,,applied,2ab54eb1-73b5-481b-8a1c-2e4e362acb0f,16309,
1073,11550,Tipper,9.8,,,applied,e43af1d7-473f-42d7-97e9-0969a226a161,25890,
1074,8353,Max,12.16,,,applied,a492c4e6-060d-4a87-8e1c-c68f32f8ba66,19421,
1075,11214,Oakley,12.8,,,applied,743eeccf-d9da-4d17-97b0-eb9ba3c4138c,8948,
1076,11678,Gilligan,26.2,,,applied,1c512256-f354-4dac-aa55-f40dc7cde8d8,7819,
1077,9934,Rocko,84.0,,,applied,4d60a18f-38ed-4f86-bc04-66f6aeb2d8dd,4336,
1078,11070,Bella,72.2,,,applied,6572b6f4-e772-4bd8-93a8-f22ab1ced5c2,25485,
1079,8534,Harper,49.2,,,applied,c96e40b8-262b-4fc5-aec4-ca25c10ad178,911,
1080,2653,G.G.,52.6,,,applied,20d21bcd-37b1-4d21-be0f-3032805fd8c0,10483,
1081,5726,Bentley,14.4,,,applied,c3ceeb31-267f-4778-b9e6-24e06dc33332,176,
1082,244,Gizmo,10.0,,,applied,fcdb310a-8adf-4b54-aaea-e2dd60a05d10,23524,
1083,11264,Kandy Kane,66.0,,,applied,2213cdd3-815c-449f-b007-b7901a258e51,5514,
1084,10687,Lolly,61.0,,,applied,37047518-a93a-482f-8afb-70df4aae2a2f,18613,
1085,11416,Clarice,9.34,,,applied,e0e9d4e4-4c51-4e8f-877e-567464caa12e,10368,
1086,10928,Juno,83.6,,,applied,63ac8de4-2e16-44ff-bdc6-5a5faa6c03b4,23302,
1087,11647,Copper,91.8,,,applied,b5fb0fa2-4994-40d6-9eeb-0d3016cab5d9,275,
1088,6999,Lady,26.0,215,Caution - Will Bite,applied,316bc35d-db09-4a8d-b219-cc2c8446d476,8100,
1089,9986,Chief,95.6,,,applied,c3cf1bbb-4278-41e3-9268-542442a95851,24915,
1090,11752,Minnie,26.4,,,applied,9dbfcecd-ce8f-4018-b1b3-1c191d81a60f,2562,
1091,9653,Phat Boy,61.2,,,applied,8d3eb946-557f-4746-9718-5ded856ea24a,24465,
1092,10897,TJ,15.0,,,applied,7dbe4cf9-c667-4dee-83ab-bd37ffcc7dc9,1823,
1093,10949,Percy,15.0,,,applied,652d1354-1d61-40eb-8e73-29649ee73bf0,15377,
1094,11919,Bingo,27.4,,,applied,7ff17e77-2ca3-401f-9b34-63f31a089ff4,16483,
1095,10970,Nila,11.16,,,applied,68882e33-6d31-4aee-ac34-cd8b2edb7b02,19005,
1096,11440,Princess,9.2,,,applied,a0f45b77-0800-4613-9e38-341df3fa376a,3708,
1097,11236,Killer,13.2,,,applied,c3a1f056-c7aa-4e9b-b97e-59a9ecec65d3,4684,
1098,11486,Dumpling,4.28,,,applied,10b53136-e89b-42fc-af7d-99d544096dc4,1381,
1099,11616,Nami,13.8,,,applied,1f9ee698-ab5d-43a0-880f-9b8682935396,24600,
1100,6450,Mango,9.31,,,applied,062d07fd-6f44-43c3-81e9-9d810815f0f6,19599,
1101,11688,Maya,72.8,,,applied,d8a06c9d-2a49-498d-84d4-7c48bd27b869,8075,
1102,11859,Bellatrix,54.2,,,applied,d6bc7533-befe-4e80-9455-acdf9f8f0fdd,1745,
1103,10959,Missy,9.44,,,applied,2cf88b93-89c0-467c-a2f0-1d944e6c3e26,1994,
1104,10473,Finn,74.0,,,applied,bbe57000-32b6-49e6-9432-7c38adfaef14,19822,
1105,11685,Madox,12.0,,,applied,689e41bc-18a0-44f5-9571-54a54fbbc156,5693,
